,reaction_id,chemical_composition,surface_composition,facet,sites,coverages,reactants,products,reaction_energy,activation_energy,dft_code,dft_functional,username,pub_id,atoms_name,atoms_id,doi,equation
5302,392618,Cu9Zn3,Cu3Zn,111,{'H': 'hollow'},{'H': 0.25},"{'star': 2, 'H2gas': 1}",{'Hstar': 2},-0.0672619149099205,,Quantum ESPRESSO 5.1,BEEF-vdW,winther@stanford.edu,MamunHighT2019,"['bulk', 'star', 'H2gas', 'Hstar']","['e610c581591cda0d4bd13a047eef25a9', '8ab9aa770d68832e68e61087d33b9d4d', '814573b47b611d09d6659e4b4132373c', 'd0f1d6d96e05fa9252d8b020c7f01c4c']",10.1038/s41597-019-0080-z,H2(g) + 2* -> 2H*
5303,392647,Cd3Cu9,Cu3Cd,111,{'H': 'hollow'},{'H': 0.25},"{'star': 2, 'H2gas': 1}",{'Hstar': 2},0.06345477007749878,,Quantum ESPRESSO 5.1,BEEF-vdW,winther@stanford.edu,MamunHighT2019,"['bulk', 'star', 'H2gas', 'Hstar']","['e3c6f09001ab5f79661375a780557b34', '44cd341d676f3780d66cbf48a3731d8f', '814573b47b611d09d6659e4b4132373c', '841d17758830af0a9c4df801f00bb607']",10.1038/s41597-019-0080-z,H2(g) + 2* -> 2H*
5304,392676,Al3Cd9,Cd3Al,111,{'H': 'top'},{'H': 0.25},"{'star': 2, 'H2gas': 1}",{'Hstar': 2},0.641268642282796,,Quantum ESPRESSO 5.1,BEEF-vdW,winther@stanford.edu,MamunHighT2019,"['bulk', 'star', 'H2gas', 'Hstar']","['a15888e6609f2011dc0a426482289074', 'f770bc7e44c425e63b4e958406b54c68', '814573b47b611d09d6659e4b4132373c', 'aba43786a956c1dcbb7b9535a2a057d0']",10.1038/s41597-019-0080-z,H2(g) + 2* -> 2H*
5305,392705,Al9Ga3,Al3Ga,111,{'H': 'top'},{'H': 0.25},"{'star': 2, 'H2gas': 1}",{'Hstar': 2},0.5914514012857239,,Quantum ESPRESSO 5.1,BEEF-vdW,winther@stanford.edu,MamunHighT2019,"['bulk', 'star', 'H2gas', 'Hstar']","['8716539a87b1c71feb42499477ae8d27', '3ba86eff5968341b4a1e7afa11737d57', '814573b47b611d09d6659e4b4132373c', '6948fac500dd347e753f97b3e3c9e6cc']",10.1038/s41597-019-0080-z,H2(g) + 2* -> 2H*
5306,392734,Al9In3,Al3In,111,{'H': 'bridge'},{'H': 0.25},"{'star': 2, 'H2gas': 1}",{'Hstar': 2},0.5498073715844498,,Quantum ESPRESSO 5.1,BEEF-vdW,winther@stanford.edu,MamunHighT2019,"['bulk', 'star', 'H2gas', 'Hstar']","['6d361e986a3b55eae18b6a7253473deb', 'e1f11378f82e654bc99f87080ee759b7', '814573b47b611d09d6659e4b4132373c', '8659258f6b94fadca76d0706fa496700']",10.1038/s41597-019-0080-z,H2(g) + 2* -> 2H*
5307,392745,Hf3Os9,Os3Hf,111,{'H': 'top|A'},{'H': 0.25},"{'star': 1, 'H2gas': 0.5}",{'Hstar': 1},-0.17872817875738178,,Quantum ESPRESSO 5.1,BEEF-vdW,winther@stanford.edu,MamunHighT2019,"['bulk', 'star', 'H2gas', 'Hstar']","['9fac297940762c71f5870a95bcbeae89', '2f17539a8f8931c112f09ba7333be6ed', '814573b47b611d09d6659e4b4132373c', 'd036586972a10f404ad71b36d59f9136']",10.1038/s41597-019-0080-z,0.5H2(g) + * -> H*
5308,392746,Hf3Os9,Os3Hf,111,{'H': 'top|B'},{'H': 0.25},"{'star': 1, 'H2gas': 0.5}",{'Hstar': 1},0.751829175344966,,Quantum ESPRESSO 5.1,BEEF-vdW,winther@stanford.edu,MamunHighT2019,"['bulk', 'star', 'H2gas', 'Hstar']","['9fac297940762c71f5870a95bcbeae89', '2f17539a8f8931c112f09ba7333be6ed', '814573b47b611d09d6659e4b4132373c', '5f2fea0dcd1752aa36efa10afbf8eea3']",10.1038/s41597-019-0080-z,0.5H2(g) + * -> H*
5309,392750,Mo3Os9,Os3Mo,111,{'H': 'top|A'},{'H': 0.25},"{'star': 1, 'H2gas': 0.5}",{'Hstar': 1},-0.1373563989609181,,Quantum ESPRESSO 5.1,BEEF-vdW,winther@stanford.edu,MamunHighT2019,"['bulk', 'star', 'H2gas', 'Hstar']","['ee900332c58278f270c1a903b6892074', '8c4692c40b72a827911d897bba1c5bbd', '814573b47b611d09d6659e4b4132373c', '2f5d7833b348575442a403975c045397']",10.1038/s41597-019-0080-z,0.5H2(g) + * -> H*
5310,392751,Mo3Os9,Os3Mo,111,{'H': 'top|B'},{'H': 0.25},"{'star': 1, 'H2gas': 0.5}",{'Hstar': 1},0.3698821640400922,,Quantum ESPRESSO 5.1,BEEF-vdW,winther@stanford.edu,MamunHighT2019,"['bulk', 'star', 'H2gas', 'Hstar']","['ee900332c58278f270c1a903b6892074', '8c4692c40b72a827911d897bba1c5bbd', '814573b47b611d09d6659e4b4132373c', '9ad2bc14e1e25b1891a4f1f855ce6680']",10.1038/s41597-019-0080-z,0.5H2(g) + * -> H*
5311,392775,Al9Tl3,Al3Tl,111,{'H': 'bridge'},{'H': 0.25},"{'star': 2, 'H2gas': 1}",{'Hstar': 2},0.7659996394850737,,Quantum ESPRESSO 5.1,BEEF-vdW,winther@stanford.edu,MamunHighT2019,"['bulk', 'star', 'H2gas', 'Hstar']","['1f71205ed5a8844b61e3a5df690c28df', '33237254d5202c6c766bd3a792fe92f8', '814573b47b611d09d6659e4b4132373c', '55fd5fae2080c7b2ddd36265bb274792']",10.1038/s41597-019-0080-z,H2(g) + 2* -> 2H*
5312,392804,Al9Pb3,Al3Pb,111,{'H': 'bridge'},{'H': 0.25},"{'star': 2, 'H2gas': 1}",{'Hstar': 2},0.3877181376447538,,Quantum ESPRESSO 5.1,BEEF-vdW,winther@stanford.edu,MamunHighT2019,"['bulk', 'star', 'H2gas', 'Hstar']","['405c77c66c9b1aaa8c2ee82f0c74a71b', 'bf53b6030c949e39b670ff999c294b95', '814573b47b611d09d6659e4b4132373c', '1e6c458df7bb3412c49ae3bcacb0858f']",10.1038/s41597-019-0080-z,H2(g) + 2* -> 2H*
5313,392833,Al9Sn3,Al3Sn,111,{'H': 'top'},{'H': 0.25},"{'star': 2, 'H2gas': 1}",{'Hstar': 2},0.5850461136633953,,Quantum ESPRESSO 5.1,BEEF-vdW,winther@stanford.edu,MamunHighT2019,"['bulk', 'star', 'H2gas', 'Hstar']","['e67453a87618b7502de755a77cec6898', 'a43bf2d2db4150ae68d0d07de9a644d0', '814573b47b611d09d6659e4b4132373c', '98b09d891abdd5ae25ff443f6b5dc74d']",10.1038/s41597-019-0080-z,H2(g) + 2* -> 2H*
5314,392862,Y3Zn9,Zn3Y,111,{'H': 'bridge'},{'H': 0.25},"{'star': 2, 'H2gas': 1}",{'Hstar': 2},-0.30045340652389996,,Quantum ESPRESSO 5.1,BEEF-vdW,winther@stanford.edu,MamunHighT2019,"['bulk', 'star', 'H2gas', 'Hstar']","['c05812a5d07d14dce5170bb1aa982a6f', '5ec3608f78c3de5290ca24640d3a9d1c', '814573b47b611d09d6659e4b4132373c', '7c145684315fa0a8db0cfc0702d6de7b']",10.1038/s41597-019-0080-z,H2(g) + 2* -> 2H*
5315,392891,La3Zn9,Zn3La,111,{'H': 'bridge'},{'H': 0.25},"{'star': 2, 'H2gas': 1}",{'Hstar': 2},-0.028273988324087895,,Quantum ESPRESSO 5.1,BEEF-vdW,winther@stanford.edu,MamunHighT2019,"['bulk', 'star', 'H2gas', 'Hstar']","['7ca1bc6ae5b2c68cdbf12794bbeaf39d', '2b2a24ed6126e8fc1df1d3f0c084e4c0', '814573b47b611d09d6659e4b4132373c', '2cfb982100e31108058fdce3087c5a15']",10.1038/s41597-019-0080-z,H2(g) + 2* -> 2H*
5316,392920,Sc3Zn9,Zn3Sc,111,{'H': 'bridge'},{'H': 0.25},"{'star': 2, 'H2gas': 1}",{'Hstar': 2},-0.3237439021158366,,Quantum ESPRESSO 5.1,BEEF-vdW,winther@stanford.edu,MamunHighT2019,"['bulk', 'star', 'H2gas', 'Hstar']","['85065d5ffc86cdb9853b8bf9744f8f79', 'f95edae281049b347a6a873d2a1b6e3e', '814573b47b611d09d6659e4b4132373c', '3b8ef1426c88482cb2283d26868bb303']",10.1038/s41597-019-0080-z,H2(g) + 2* -> 2H*
5317,392949,Zn9Zr3,Zn3Zr,111,{'H': 'bridge'},{'H': 0.25},"{'star': 2, 'H2gas': 1}",{'Hstar': 2},-0.7412770087229887,,Quantum ESPRESSO 5.1,BEEF-vdW,winther@stanford.edu,MamunHighT2019,"['bulk', 'star', 'H2gas', 'Hstar']","['a6dc02d0cde1dd02aa9854ec954c5471', '7b06e0b41cdd50dc95ce729ae8c8b0f0', '814573b47b611d09d6659e4b4132373c', 'a86e4c0096ae25634e74ce8b8d48d6aa']",10.1038/s41597-019-0080-z,H2(g) + 2* -> 2H*
5318,392978,Hf3Zn9,Zn3Hf,111,{'H': 'bridge'},{'H': 0.25},"{'star': 2, 'H2gas': 1}",{'Hstar': 2},-0.8752919857051324,,Quantum ESPRESSO 5.1,BEEF-vdW,winther@stanford.edu,MamunHighT2019,"['bulk', 'star', 'H2gas', 'Hstar']","['9c7e64d2a709db5110d0610a4b3c4c7f', '620940364c761b2c4f5ff092a20185d0', '814573b47b611d09d6659e4b4132373c', '3f6ce01204150d4f8416dd4aa16edf02']",10.1038/s41597-019-0080-z,H2(g) + 2* -> 2H*
5319,393007,Ti3Zn9,Zn3Ti,111,{'H': 'hollow'},{'H': 0.25},"{'star': 2, 'H2gas': 1}",{'Hstar': 2},-0.6770725649093379,,Quantum ESPRESSO 5.1,BEEF-vdW,winther@stanford.edu,MamunHighT2019,"['bulk', 'star', 'H2gas', 'Hstar']","['c55d80a2d9e889fd13e74a610fa3b50a', '105c1469acf27f4e43a3f641da94269a', '814573b47b611d09d6659e4b4132373c', '669a87df75f3f5ae9799228ef5428dc3']",10.1038/s41597-019-0080-z,H2(g) + 2* -> 2H*
5320,393036,Ta3Zn9,Zn3Ta,111,{'H': 'hollow'},{'H': 0.25},"{'star': 2, 'H2gas': 1}",{'Hstar': 2},-1.108104422904887,,Quantum ESPRESSO 5.1,BEEF-vdW,winther@stanford.edu,MamunHighT2019,"['bulk', 'star', 'H2gas', 'Hstar']","['1dabb2811c3ec1f75c4cef07617f2eeb', '5f0c696d81a33de8a80176aa720ffaef', '814573b47b611d09d6659e4b4132373c', 'c37d4c4e4768d08f2f53f373b58378c3']",10.1038/s41597-019-0080-z,H2(g) + 2* -> 2H*
5321,393065,Nb3Zn9,Zn3Nb,111,{'H': 'hollow'},{'H': 0.25},"{'star': 2, 'H2gas': 1}",{'Hstar': 2},-0.9642563399228834,,Quantum ESPRESSO 5.1,BEEF-vdW,winther@stanford.edu,MamunHighT2019,"['bulk', 'star', 'H2gas', 'Hstar']","['e3b17d59b28d9c58e3e8aef2c5eb2058', '18e66f3a498a7689378c3ba4c429ee06', '814573b47b611d09d6659e4b4132373c', '66ded7f797565ca27d8940f61c284c8a']",10.1038/s41597-019-0080-z,H2(g) + 2* -> 2H*
5322,393094,V3Zn9,Zn3V,111,{'H': 'hollow'},{'H': 0.25},"{'star': 2, 'H2gas': 1}",{'Hstar': 2},-0.7722416589076033,,Quantum ESPRESSO 5.1,BEEF-vdW,winther@stanford.edu,MamunHighT2019,"['bulk', 'star', 'H2gas', 'Hstar']","['4bfde7b96eb5b36c587b5c00e7e2704f', '37379b679b1812a5bff58564985726db', '814573b47b611d09d6659e4b4132373c', 'e680541b9467994bfc9dead7f777d707']",10.1038/s41597-019-0080-z,H2(g) + 2* -> 2H*
5323,393123,Cr3Zn9,Zn3Cr,111,{'H': 'hollow'},{'H': 0.25},"{'star': 2, 'H2gas': 1}",{'Hstar': 2},-0.7412614981130332,,Quantum ESPRESSO 5.1,BEEF-vdW,winther@stanford.edu,MamunHighT2019,"['bulk', 'star', 'H2gas', 'Hstar']","['36d0d184ea8ddb0c1e8f6158c56d763a', 'ba8d2d5b0aab18619482502c145f1d06', '814573b47b611d09d6659e4b4132373c', 'fbd59d9a253d1d213e4b62d4315b012e']",10.1038/s41597-019-0080-z,H2(g) + 2* -> 2H*
5324,393152,Mo3Zn9,Zn3Mo,111,{'H': 'hollow'},{'H': 0.25},"{'star': 2, 'H2gas': 1}",{'Hstar': 2},-0.9333681541156125,,Quantum ESPRESSO 5.1,BEEF-vdW,winther@stanford.edu,MamunHighT2019,"['bulk', 'star', 'H2gas', 'Hstar']","['6b335ea67bd08281e44dc3133b7bfb2b', 'f4ae160c625cc14e15e3d39231e49355', '814573b47b611d09d6659e4b4132373c', '99a0408d541ba2df620bc0d7a8d6d430']",10.1038/s41597-019-0080-z,H2(g) + 2* -> 2H*
5325,393181,W3Zn9,Zn3W,111,{'H': 'hollow'},{'H': 0.25},"{'star': 2, 'H2gas': 1}",{'Hstar': 2},-1.1524094539180965,,Quantum ESPRESSO 5.1,BEEF-vdW,winther@stanford.edu,MamunHighT2019,"['bulk', 'star', 'H2gas', 'Hstar']","['2e677637d25a30b8bc652ca41bc425ee', '66b090486eeaa24067d68d70cfded223', '814573b47b611d09d6659e4b4132373c', '2fa7a79f5cd29848ae9beda3043a24da']",10.1038/s41597-019-0080-z,H2(g) + 2* -> 2H*
5326,393210,Re3Zn9,Zn3Re,111,{'H': 'top'},{'H': 0.25},"{'star': 2, 'H2gas': 1}",{'Hstar': 2},-1.399998216524125,,Quantum ESPRESSO 5.1,BEEF-vdW,winther@stanford.edu,MamunHighT2019,"['bulk', 'star', 'H2gas', 'Hstar']","['2dc779db846b99812e48a2ae05bda166', 'f96c2d17b7818ef0a1440af4fb12989c', '814573b47b611d09d6659e4b4132373c', 'cd7e56fa98596dc47cd0d825bc73242b']",10.1038/s41597-019-0080-z,H2(g) + 2* -> 2H*
5327,393239,Tc3Zn9,Zn3Tc,111,{'H': 'top'},{'H': 0.25},"{'star': 2, 'H2gas': 1}",{'Hstar': 2},-0.8540230239140669,,Quantum ESPRESSO 5.1,BEEF-vdW,winther@stanford.edu,MamunHighT2019,"['bulk', 'star', 'H2gas', 'Hstar']","['483d24319d011c9e0cc3314267cf103a', '9b34c02a7b40040ba3ce91de8c64a0bc', '814573b47b611d09d6659e4b4132373c', '5a34d166d8f0e1b7cb9e36d78d758634']",10.1038/s41597-019-0080-z,H2(g) + 2* -> 2H*
5328,393268,Os3Zn9,Zn3Os,111,{'H': 'top'},{'H': 0.25},"{'star': 2, 'H2gas': 1}",{'Hstar': 2},-1.2302057117030358,,Quantum ESPRESSO 5.1,BEEF-vdW,winther@stanford.edu,MamunHighT2019,"['bulk', 'star', 'H2gas', 'Hstar']","['cce090eb7de807527395d804d4ffbf72', '7397fd8ce3fa2a378b8dcd59644eda3c', '814573b47b611d09d6659e4b4132373c', 'cfbb98014307b0e35737237c9a7f6915']",10.1038/s41597-019-0080-z,H2(g) + 2* -> 2H*
5329,393297,Ru3Zn9,Zn3Ru,111,{'H': 'top'},{'H': 0.25},"{'star': 2, 'H2gas': 1}",{'Hstar': 2},-0.7130473749256794,,Quantum ESPRESSO 5.1,BEEF-vdW,winther@stanford.edu,MamunHighT2019,"['bulk', 'star', 'H2gas', 'Hstar']","['eae8e1342bff1e76fd714e8d3a1a21bf', '63945a190940944a4a4c1484fb0fdb61', '814573b47b611d09d6659e4b4132373c', 'c048f34857dc72d3669944d253eef7e0']",10.1038/s41597-019-0080-z,H2(g) + 2* -> 2H*
5330,393326,Ir3Zn9,Zn3Ir,111,{'H': 'top'},{'H': 0.25},"{'star': 2, 'H2gas': 1}",{'Hstar': 2},-0.7877769099122247,,Quantum ESPRESSO 5.1,BEEF-vdW,winther@stanford.edu,MamunHighT2019,"['bulk', 'star', 'H2gas', 'Hstar']","['3512476cd202818c866080da899bce38', 'a6f2132fb3dfc90427c55dfe59a75b22', '814573b47b611d09d6659e4b4132373c', 'c8b80932d21dc5baf3f39e7802d55cfc']",10.1038/s41597-019-0080-z,H2(g) + 2* -> 2H*
5331,393355,Rh3Zn9,Zn3Rh,111,{'H': 'top'},{'H': 0.25},"{'star': 2, 'H2gas': 1}",{'Hstar': 2},-0.09336334653011136,,Quantum ESPRESSO 5.1,BEEF-vdW,winther@stanford.edu,MamunHighT2019,"['bulk', 'star', 'H2gas', 'Hstar']","['e7fcfe5599eadbd17508fd30007404f7', '3a45d2c31b8f92b2c70d97f795a7d478', '814573b47b611d09d6659e4b4132373c', 'a24fd90c1b2589352bff2bc06a008476']",10.1038/s41597-019-0080-z,H2(g) + 2* -> 2H*
5332,393375,Ni3Zn9,Zn3Ni,111,{'H': 'hollow'},{'H': 0.25},"{'star': 2, 'H2gas': 1}",{'Hstar': 2},0.20861933969905522,,Quantum ESPRESSO 5.1,BEEF-vdW,winther@stanford.edu,MamunHighT2019,"['bulk', 'star', 'H2gas', 'Hstar']","['cc43583d5d7ba330ad7035e69d90362a', '5b06b2e3889f43960eb0c8965d97710c', '814573b47b611d09d6659e4b4132373c', '8900de5150957228ca7442287d01e7fe']",10.1038/s41597-019-0080-z,H2(g) + 2* -> 2H*
5333,393393,Fe3Zn9,Zn3Fe,111,{'H': 'hollow'},{'H': 0.25},"{'star': 2, 'H2gas': 1}",{'Hstar': 2},-0.09975394014139738,,Quantum ESPRESSO 5.1,BEEF-vdW,winther@stanford.edu,MamunHighT2019,"['bulk', 'star', 'H2gas', 'Hstar']","['83e7e799b3ab07016e78853a208cbe1a', '34eebc62eb2fb3c63c68b326bdc6c45f', '814573b47b611d09d6659e4b4132373c', '886d77d46962b8b158acd5dc6bf69c5c']",10.1038/s41597-019-0080-z,H2(g) + 2* -> 2H*
5334,393422,Mn3Zn9,Zn3Mn,111,{'H': 'hollow'},{'H': 0.25},"{'star': 2, 'H2gas': 1}",{'Hstar': 2},0.021440937884165123,,Quantum ESPRESSO 5.1,BEEF-vdW,winther@stanford.edu,MamunHighT2019,"['bulk', 'star', 'H2gas', 'Hstar']","['1d3f47c87583ff11bd7c5cb1a5195b6b', 'ae3600e73b2fbd771ae41d00f71e8aea', '814573b47b611d09d6659e4b4132373c', '73860cec28daadf81a8f2ef1a523114d']",10.1038/s41597-019-0080-z,H2(g) + 2* -> 2H*
5335,393451,Pt3Zn9,Zn3Pt,111,{'H': 'top'},{'H': 0.25},"{'star': 2, 'H2gas': 1}",{'Hstar': 2},0.012579550677457974,,Quantum ESPRESSO 5.1,BEEF-vdW,winther@stanford.edu,MamunHighT2019,"['bulk', 'star', 'H2gas', 'Hstar']","['4b0f680eaa667c57edbe1ec4d84eabd8', '962607cc2f6c2087168d50b44d85bb16', '814573b47b611d09d6659e4b4132373c', '45da5e3ebd7a84769551e126187b213b']",10.1038/s41597-019-0080-z,H2(g) + 2* -> 2H*
5336,393480,Pd3Zn9,Zn3Pd,111,{'H': 'hollow'},{'H': 0.25},"{'star': 2, 'H2gas': 1}",{'Hstar': 2},0.6565957264847953,,Quantum ESPRESSO 5.1,BEEF-vdW,winther@stanford.edu,MamunHighT2019,"['bulk', 'star', 'H2gas', 'Hstar']","['d66f1984ab3ee0ad9a2dcccc01f5fbca', '2c7016f37512af724627730000864e33', '814573b47b611d09d6659e4b4132373c', 'b0e394036350cd8bde8326d7bb49f7a6']",10.1038/s41597-019-0080-z,H2(g) + 2* -> 2H*
5337,393509,Au3Zn9,Zn3Au,111,{'H': 'hollow'},{'H': 0.25},"{'star': 2, 'H2gas': 1}",{'Hstar': 2},0.9036103286799175,,Quantum ESPRESSO 5.1,BEEF-vdW,winther@stanford.edu,MamunHighT2019,"['bulk', 'star', 'H2gas', 'Hstar']","['cb7c7c119b981322d8f6cc0f48de96c3', '83b11cb91b97817bc586f5aee37ff1fb', '814573b47b611d09d6659e4b4132373c', '31ab41d3592b87bbac2906ae652f8764']",10.1038/s41597-019-0080-z,H2(g) + 2* -> 2H*
5338,393538,Ag3Zn9,Zn3Ag,111,{'H': 'bridge'},{'H': 0.25},"{'star': 2, 'H2gas': 1}",{'Hstar': 2},1.0575848560711734,,Quantum ESPRESSO 5.1,BEEF-vdW,winther@stanford.edu,MamunHighT2019,"['bulk', 'star', 'H2gas', 'Hstar']","['b809cca8712f4cd502649a50b56e0033', '2b3b4c396f7d9ff6da753480be423016', '814573b47b611d09d6659e4b4132373c', 'e2d57fbb024d1aa440729f741a3fd69f']",10.1038/s41597-019-0080-z,H2(g) + 2* -> 2H*
5339,393567,Cu3Zn9,Zn3Cu,111,{'H': 'hollow'},{'H': 0.25},"{'star': 2, 'H2gas': 1}",{'Hstar': 2},0.8176658940665789,,Quantum ESPRESSO 5.1,BEEF-vdW,winther@stanford.edu,MamunHighT2019,"['bulk', 'star', 'H2gas', 'Hstar']","['8f84e93d1cf9ecb2f5261711511489ea', '23c272e1a9954d9026cfcf33c5316d6d', '814573b47b611d09d6659e4b4132373c', 'a4a5ca511c09e206d5a9898fc69a7ca3']",10.1038/s41597-019-0080-z,H2(g) + 2* -> 2H*
5340,393596,Cd3Zn9,Zn3Cd,111,{'H': 'bridge'},{'H': 0.25},"{'star': 2, 'H2gas': 1}",{'Hstar': 2},1.0430918008951835,,Quantum ESPRESSO 5.1,BEEF-vdW,winther@stanford.edu,MamunHighT2019,"['bulk', 'star', 'H2gas', 'Hstar']","['cbbd056cb53be405d957eb9bb673b66a', 'bf3e5c60b0fd1f855af1ab736dab5169', '814573b47b611d09d6659e4b4132373c', '1dc213d3b7aedd8aa6da88b0ae2f1528']",10.1038/s41597-019-0080-z,H2(g) + 2* -> 2H*
5341,393625,Cd9Y3,Cd3Y,111,{'H': 'bridge'},{'H': 0.25},"{'star': 2, 'H2gas': 1}",{'Hstar': 2},-0.1993769933159797,,Quantum ESPRESSO 5.1,BEEF-vdW,winther@stanford.edu,MamunHighT2019,"['bulk', 'star', 'H2gas', 'Hstar']","['fa160c262c771e1985e721a157f8973b', '5a360c6765a1bc19beadb3d82a87f37e', '814573b47b611d09d6659e4b4132373c', '1b6feccd7561dd7bce57c74e221bc752']",10.1038/s41597-019-0080-z,H2(g) + 2* -> 2H*
5342,393654,Cd9La3,Cd3La,111,{'H': 'bridge'},{'H': 0.25},"{'star': 2, 'H2gas': 1}",{'Hstar': 2},-0.002051194116518218,,Quantum ESPRESSO 5.1,BEEF-vdW,winther@stanford.edu,MamunHighT2019,"['bulk', 'star', 'H2gas', 'Hstar']","['604c546b72ee3344827733f1acf0f153', 'd1924a6ea9e855aed0a10be156fe70da', '814573b47b611d09d6659e4b4132373c', '846bb38579cda36b2b062dc902a2ffe7']",10.1038/s41597-019-0080-z,H2(g) + 2* -> 2H*
5343,393683,Cd9Sc3,Cd3Sc,111,{'H': 'hollow'},{'H': 0.25},"{'star': 2, 'H2gas': 1}",{'Hstar': 2},-0.1923004007166469,,Quantum ESPRESSO 5.1,BEEF-vdW,winther@stanford.edu,MamunHighT2019,"['bulk', 'star', 'H2gas', 'Hstar']","['91f0ba1798e7eceeda9e4be888fbff83', '1b63f6ef6240e11b6836a34702b981f0', '814573b47b611d09d6659e4b4132373c', '89884f3566f356c4dcb777dfc2601f61']",10.1038/s41597-019-0080-z,H2(g) + 2* -> 2H*
5344,393716,Cd9Zr3,Cd3Zr,111,{'H': 'hollow'},{'H': 0.25},"{'star': 2, 'H2gas': 1}",{'Hstar': 2},-0.6358048685123663,,Quantum ESPRESSO 5.1,BEEF-vdW,winther@stanford.edu,MamunHighT2019,"['bulk', 'star', 'H2gas', 'Hstar']","['90ab0cf0ccdfaa54cc43b6c5a9cee16f', '41d04d559aeb13b1f3f19e2634fa7e3b', '814573b47b611d09d6659e4b4132373c', '6e9dc93627c61b8ad93677bb370ad7bc']",10.1038/s41597-019-0080-z,H2(g) + 2* -> 2H*
5345,393747,Cd9Hf3,Cd3Hf,111,{'H': 'bridge'},{'H': 0.25},"{'star': 2, 'H2gas': 1}",{'Hstar': 2},-0.7352771707209627,,Quantum ESPRESSO 5.1,BEEF-vdW,winther@stanford.edu,MamunHighT2019,"['bulk', 'star', 'H2gas', 'Hstar']","['f95574df21b5f96e53fd212fea8f1d01', '91358e8dafbe2501ea1418e0e9109732', '814573b47b611d09d6659e4b4132373c', 'e3e2e5f951544724f965dc3fc62b6550']",10.1038/s41597-019-0080-z,H2(g) + 2* -> 2H*
5346,393779,Cd9Ti3,Cd3Ti,111,{'H': 'hollow'},{'H': 0.25},"{'star': 2, 'H2gas': 1}",{'Hstar': 2},-0.4409566659141433,,Quantum ESPRESSO 5.1,BEEF-vdW,winther@stanford.edu,MamunHighT2019,"['bulk', 'star', 'H2gas', 'Hstar']","['da7243533c616fdacae4d62fe02f956f', '6f0e6795c3002b19312b771f612e9766', '814573b47b611d09d6659e4b4132373c', 'd15f63e14a325a80877b1e2757602f90']",10.1038/s41597-019-0080-z,H2(g) + 2* -> 2H*
5347,393811,Cd9Ta3,Cd3Ta,111,{'H': 'hollow'},{'H': 0.25},"{'star': 2, 'H2gas': 1}",{'Hstar': 2},-0.962691141115954,,Quantum ESPRESSO 5.1,BEEF-vdW,winther@stanford.edu,MamunHighT2019,"['bulk', 'star', 'H2gas', 'Hstar']","['8a1b00e31137301b7285e4072633dd14', '14867c82dece9240c73866687973b31c', '814573b47b611d09d6659e4b4132373c', '1747ae9e7aa1d9c2a4d73faa0cd22a17']",10.1038/s41597-019-0080-z,H2(g) + 2* -> 2H*
5348,393841,Cd9Nb3,Cd3Nb,111,{'H': 'hollow'},{'H': 0.25},"{'star': 2, 'H2gas': 1}",{'Hstar': 2},-0.8029113375141037,,Quantum ESPRESSO 5.1,BEEF-vdW,winther@stanford.edu,MamunHighT2019,"['bulk', 'star', 'H2gas', 'Hstar']","['3f1cf9a46ae43896b713d62e66b19213', 'd2309b5f4c9341d901bcb07ae0ff4187', '814573b47b611d09d6659e4b4132373c', 'e04b1da078e63db105e204bc2b4077ee']",10.1038/s41597-019-0080-z,H2(g) + 2* -> 2H*
5349,393893,Ru9Y3,Ru3Y,111,{'H': 'bridge|A_A|A'},{'H': 0.25},"{'star': 1, 'H2gas': 0.5}",{'Hstar': 1},-0.44152034975829224,,Quantum ESPRESSO 5.1,BEEF-vdW,winther@stanford.edu,MamunHighT2019,"['bulk', 'star', 'H2gas', 'Hstar']","['354228cfc57b37113a8d1a6cf0eef2d3', 'addc2094eb60ac6ccd9009c5b4580905', '814573b47b611d09d6659e4b4132373c', '74ec57140a1582ddee035b30d92d21b0']",10.1038/s41597-019-0080-z,0.5H2(g) + * -> H*
5350,393895,Ru9Y3,Ru3Y,111,{'H': 'bridge|A_A|B'},{'H': 0.25},"{'star': 1, 'H2gas': 0.5}",{'Hstar': 1},-0.6592667957583842,,Quantum ESPRESSO 5.1,BEEF-vdW,winther@stanford.edu,MamunHighT2019,"['bulk', 'star', 'H2gas', 'Hstar']","['354228cfc57b37113a8d1a6cf0eef2d3', 'addc2094eb60ac6ccd9009c5b4580905', '814573b47b611d09d6659e4b4132373c', 'b7b27efdf122c3c3143a956d9805399e']",10.1038/s41597-019-0080-z,0.5H2(g) + * -> H*
5351,393911,Cr3Ru9,Ru3Cr,111,{'H': 'top|B'},{'H': 0.25},"{'star': 1, 'H2gas': 0.5}",{'Hstar': 1},0.27403618694100373,,Quantum ESPRESSO 5.1,BEEF-vdW,winther@stanford.edu,MamunHighT2019,"['bulk', 'star', 'H2gas', 'Hstar']","['da7418656a61cb9b69b3f827b4dbe38e', '67f6dbb9b12f21d7d95d74b7e1a3eb11', '814573b47b611d09d6659e4b4132373c', 'e8c0f0bbf48b74421dc756720e29dc0a']",10.1038/s41597-019-0080-z,0.5H2(g) + * -> H*
